Gene,Label
MAMDC2-AS1,1
MACROD2-AS1,1
AOC4P,1
BTG3-AS1,1
CLMAT3,1
DLGAP4-AS1,1
DUXAP10,1
DUXAP9,1
EHHADH-AS1,1
FER1L4,1
FGF7P5,1
GABPB1-AS1,1
HIPK1-AS1,1
HULC,1
LAMC1-AS1,1
LINC01507,1
LINC01527,1
LINC01617,1
LINC01618,1
LINC01630,1
LINC02086,1
LINC02223,1
LINC02446,1
LNCRNA-ATB,1
MROCKI,1
PINCR,1
POU5F1P4,1
PTENP1,1
RBM5-AS1,1
RNY1,1
RNY3,1
SBDSP1,1
SEC63P1,1
WSPAR,1
TGFBR2,1
EGFR,1
MIR17,1
HRAS,1
MIR31,1
MIR18A,1
MIR200C,1
MIR139,1
MIR155,1
PTGS2,1
MIR221,1
MIR30A,1
MIR135B,1
MIR182,1
MIR195,1
MIR224,1
MIR20A,1
MIR23A,1
MIR9-1,1
CDKN2A,1
MIR29A,1
MIR27A,1
MIR125A,1
MIR93,1
MIR106A,1
MIR10B,1
VEGFA,1
CEACAM5,1
MIR25,1
MIR19A,1
GNAS,1
MIRLET7B,1
MIR137,1
MIR675,1
MIR24-1,1
MYC,1
MIR328,1
MIR133B,1
KRT20,1
MIR107,1
TCF7L2,1
MMP2,1
MIR27B,1
MIR32,1
MIR106B,1
MIR223,1
MAP2K1,1
CDKN1A,1
CASP3,1
MIR15B,1
MIR183,1
TYMS,1
MMP7,1
EPHB2,1
MIR130B,1
MIRLET7F1,1
MIR96,1
MIR296,1
CD44,1
ERBB3,1
MIR339,1
MIR191,1
MIRLET7G,1
MGMT,1
MIR372,1
EGF,1
MIR497,1
MIR10A,1
RAF1,1
MIR132,1
MIR95,1
RHOA,1
CDX2,1
BCL2,1
MMP9,1
BIRC5,1
BCL2L1,1
CEACAM7,1
MIR320A,1
SMAD3,1
MIR422A,1
TOP1,1
MIR345,1
CDX1,1
SMAD2,1
LEF1,1
MIR454,1
MSH3,1
KDR,1
GUCY2C,1
DNMT1,1
IDH1,1
TYMP,1
SMAD7,1
MUC12,1
ABCB1,1
DPYD,1
CASP9,1
GALNT12,1
MUC5AC,1
MTOR,1
HNF4A,1
MIR129-2,1
HIF1A,1
MIR29B2,1
NFE2L2,1
CASP8,1
CEACAM3,1
CCKBR,1
GAST,1
MAPK1,1
NME1,1
CEACAM6,1
TNFSF10,1
CTSB,1
ODC1,1
PLAUR,1
NF1,1
IGF1R,1
AKT2,1
FASLG,1
STAT3,1
MIR24-2,1
JUN,1
MIR181A2,1
PARP1,1
PTGS1,1
STK11,1
PLAU,1
MMP11,1
MAPK3,1
AREG,1
MIR199A1,1
COLCA1,1
TNFRSF10B,1
PTK2,1
IGFBP3,1
PPARD,1
CDKN1B,1
MUC2,1
CDK1,1
MIR128-2,1
MIR7-3,1
CCR6,1
CREBBP,1
LGALS3,1
TCF4,1
CEACAM1,1
PTPN11,1
GDF15,1
GSTP1,1
FLT1,1
TMEFF2,1
TERT,1
FAS,1
B2M,1
TLR9,1
STAT1,1
MUC6,1
CDK2,1
HDAC1,1
CFLAR,1
PTGER4,1
TGFBR1,1
CHEK1,1
RUNX3,1
AXIN1,1
FN1,1
RNF43,1
TIAM1,1
NQO1,1
MMP1,1
CCNB1,1
IFNG,1
TGFA,1
MDM2,1
VDR,1
MMP14,1
WRN,1
SOCS1,1
XRCC1,1
BMP6,1
REV3L,1
IL6,1
TNF,1
RB1,1
GSK3B,1
KRT18,1
GPX2,1
IDH2,1
SYNE1,1
HDAC9,1
VEGFC,1
XPO1,1
S100A4,1
WNT1,1
KLF4,1
LGALS4,1
ELAVL1,1
TGFB2,1
TGFB1,1
NTN1,1
VEGFD,1
EPHA2,1
SFRP2,1
ANXA5,1
PPP2R1B,1
ROS1,1
TNFRSF10A,1
WNT6,1
CACNA1G,1
ESR2,1
CAV1,1
CTSD,1
ST6GAL1,1
WNT2,1
PHLPP1,1
UGT1A1,1
PDCD4,1
CYCS,1
ABCG2,1
FHIT,1
FZD4,1
MTHFR,1
EPHA3,1
DNMT3B,1
XIAP,1
ENG,1
SELE,1
SP1,1
ABCC1,1
CCNA2,1
DDIT3,1
PPP2R1A,1
MUC1,1
UMPS,1
E2F1,1
MUC4,1
H2AC18,1
WNT16,1
NFKBIA,1
EXO1,1
CDK4,1
HSPA5,1
CCND2,1
WNT5A,1
MKI67,1
TIMP3,1
THBS1,1
PHLPP2,1
ERCC1,1
PDGFRB,1
TLR4,1
FLT4,1
ITGB1,1
MUC3A,1
JAK1,1
TCF3,1
TPX2,1
HMGB1,1
CA9,1
PSG2,1
HPGD,1
RASSF1,1
NOS2,1
TIMP1,1
HGF,1
MCL1,1
KRT19,1
TP73,1
OGG1,1
HSP90AA1,1
WNT3A,1
LRP6,1
IGFBP7,1
HLTF,1
ILK,1
TFF3,1
PRKD1,1
PIK3R2,1
MIR149,1
FZD10,1
FYN,1
MTA1,1
ALK,1
IGF1,1
GSTM1,1
LOX,1
HDAC2,1
KLF5,1
FUT4,1
TRIM28,1
ZEB2,1
FGF2,1
IL6R,1
EGR1,1
ENPP7,1
RPS6KB1,1
BRF1,1
PTTG1,1
ST3GAL1,1
NFKB1,1
PXN,1
LAMC2,1
FOLH1,1
TDGF1,1
TNFRSF9,1
CYP3A4,1
MAPK14,1
LRP5,1
CXCR4,1
ETS1,1
FASN,1
UGT1A6,1
MIR92A1,1
CSE1L,1
CASR,1
ERCC6,1
FANCC,1
TXN,1
CYP1A1,1
WIF1,1
NAT2,1
TNFRSF1A,1
CASP7,1
GRB2,1
MUC16,1
NAT1,1
CXCL12,1
IFNA2,1
TGFB3,1
CTNND1,1
HLA-A,1
ERBB4,1
MIR144,1
NOTCH1,1
PKM,1
ANXA2,1
TJP1,1
TLR3,1
FPGS,1
XRCC5,1
TLR5,1
IGFBP2,1
IRS1,1
FANCI,1
DVL1,1
CD274,1
FSCN1,1
SERPINB5,1
TIMP2,1
ICAM1,1
DNMT3A,1
PROM1,1
DKK1,1
ST3GAL4,1
KRT8,1
MIR150,1
ATG5,1
MIR200B,1
STUB1,1
SNAI1,1
IL2,1
WNT11,1
WNT10A,1
COLCA2,1
LGR5,1
WNT3,1
GAPDH,1
ITGA2,1
FZD7,1
MMP12,1
XRCC6,1
LGALS3BP,1
CXCL8,1
MIR142,1
MAPRE1,1
ACSL4,1
TLR7,1
TCF7,1
ALB,1
IL10,1
CXCL1,1
CTLA4,1
HSPA8,1
MIR29B1,1
ACSL5,1
DAPK1,1
CYP24A1,1
ATF3,1
ICOSLG,1
ITGAV,1
ALOX12,1
HSPB1,1
WNT2B,1
MAP2K4,1
SLC2A1,1
LGALS1,1
NRP1,1
MIR214,1
IGF2R,1
MIR181A1,1
JAK2,1
WNT4,1
WNT7B,1
MBD4,1
WNT5B,1
KRT7,1
IL1B,1
CYP1A2,1
MIR193A,1
ESR1,1
RARB,1
MAP2K2,1
BECN1,1
FOXP3,1
KMT2C,1
SLC16A7,1
SAT1,1
ALDH1A1,1
PTGES2,1
GUCA2B,1
ADORA3,1
ALCAM,1
HSPA4,1
CREB1,1
HSP90B1,1
ST14,1
PCNA,1
APEX1,1
MAPK8,1
EZR,1
WNT8B,1
LRP1,1
CSF2,1
TOP2A,1
KAT5,1
ANTXR1,1
GCNT3,1
FUT3,1
SNAI2,1
SYK,1
EREG,1
LYN,1
CSK,1
CDKN2B,1
CD80,1
MMP13,1
PRMT1,1
TGM2,1
MAP2K3,1
BMP4,1
KLRK1,1
NID1,1
HMOX1,1
TAGLN,1
SGK2,1
NDRG1,1
GLI3,1
FGFR4,1
IL4,1
MPO,1
ABCB5,1
SETD2,1
FOS,1
VCAM1,1
INS,1
FUT6,1
SLC29A1,1
GUCA2A,1
NFATC1,1
PDCD1,1
MIR124-1,1
ANGPT2,1
BTRC,1
CDCP1,1
PRKCA,1
SOX2,1
IFI27,1
CD24,1
GRPR,1
FZD8,1
BBC3,1
BNIP3,1
SPINK1,1
NAMPT,1
BAK1,1
SOS1,1
EZH2,1
AKAP12,1
SLCO1B3,1
MTR,1
RHEB,1
GLI1,1
FGFR1,1
IL17A,1
CASP5,1
TLR1,1
ITGB4,1
MMP3,1
CCL2,1
PIK3R3,1
PRKCZ,1
CDC42,1
DACT1,1
PTPN13,1
NANOG,1
BMI1,1
PLK4,1
RECK,1
EIF4G1,1
SIRT1,1
MIR146A,1
POU5F1,1
MAP2K5,1
USP28,1
TWIST1,1
PLK1,1
CLU,1
ERCC2,1
ABCC2,1
LMNB2,1
GADD45A,1
RIPK1,1
ITGA5,1
SETDB1,1
CTBP1,1
LGR6,1
CDH2,1
MIR103A1,1
ZNF148,1
P2RX7,1
NOD2,1
IFNA1,1
RAC1,1
SRSF6,1
AMACR,1
PDGFRA,1
NTS,1
ST6GALNAC2,1
KDM6A,1
APOB,1
GRP,1
HAVCR2,1
YBX1,1
SPARC,1
CD4,1
RAD51,1
U2AF1,1
BSG,1
CCL5,1
MIR200A,1
KLF6,1
MUC17,1
PDPN,1
ABCA1,1
ACTB,1
CYP27B1,1
CD8A,1
FOXO3,1
FADD,1
IL4R,1
EPHB4,1
DICER1,1
HNRNPK,1
PDGFD,1
FAT4,1
CD276,1
MIR424,1
BIRC3,1
AFP,1
DHFR,1
CD82,1
LASP1,1
PIK3R4,1
CDC25C,1
COL3A1,1
EPHB6,1
MACC1,1
POLE2,1
LLGL1,1
MELK,1
CRP,1
DPP4,1
SPP1,1
LMNA,1
ALOX15,1
LIFR,1
RELA,1
MIR542,1
FOXM1,1
MIR211,1
S100A8,1
FCGR3A,1
HDC,1
CUX1,1
CD36,1
CYP2C9,1
KITLG,1
SDF4,1
MIR204,1
CALR,1
CSMD3,1
PTPRT,1
MIR483,1
PRSS1,1
SHH,1
LYVE1,1
GZMB,1
CD248,1
TNS4,1
IL13,1
SPHK1,1
MUC20,1
YES1,1
MCM7,1
CCN4,1
LDHA,1
MIR196A1,1
DCLK1,1
GUSB,1
ADORA1,1
YAP1,1
SULT1A1,1
COX5A,1
SEPTIN9,1
VIM,1
SLC19A1,1
CCND3,1
SERPINE1,1
ASCL2,1
HPRT1,1
XRCC3,1
HMGA2,1
SERPINA1,1
CDK6,1
TPBG,1
PTGER2,1
TMSB4X,1
REG4,1
ACVR2A,1
GRK2,1
UGT1A7,1
RUNX1T1,1
FOSL1,1
STAT5A,1
IRS2,1
LEP,1
FANCE,1
SI,1
CXCR2,1
GTF2B,1
DIABLO,1
CYP1B1,1
RRM2,1
CD55,1
FANCG,1
ACACA,1
MIR125B1,1
PSMB7,1
PECAM1,1
PLG,1
EIF5A2,1
CXCL5,1
JAG1,1
MTHFD1,1
ZFP36L1,1
FAP,1
RMI1,1
S100A11,1
MIR338,1
KDM1A,1
CLDN7,1
SFRP1,1
BMP2,1
CYP2E1,1
ST3GAL2,1
CCL20,1
MIR15A,1
EPHX1,1
HNRNPA1,1
LCK,1
MIR375,1
ZFP36L2,1
CASP2,1
CD86,1
SATB2,1
TEK,1
SERPINB2,1
MIF,1
NCAM1,1
CTTN,1
IL15,1
FZD6,1
MIR378A,1
HK2,1
ADIPOQ,1
GPX1,1
MIR22,1
TKT,1
SELP,1
ADAM17,1
SOX4,1
GPA33,1
MIR625,1
CLDN1,1
CCR5,1
ANXA1,1
SLC5A8,1
OTOP2,1
SLIT2,1
WDCP,1
FURIN,1
RASSF2,1
TNFRSF10D,1
PPARA,1
KEAP1,1
HLA-G,1
CLCA1,1
PRKACB,1
AGER,1
PTP4A1,1
CD34,1
BCL2L11,1
H2AX,1
HMGCR,1
NUAK1,1
HOXB8,1
PTPRU,1
NOX1,1
PTP4A3,1
CDKN3,1
S100A9,1
FCGR2A,1
H4-16,1
ARRB1,1
MAD2L1,1
WNT10B,1
IFNB1,1
F3,1
PPARGC1A,1
SHMT1,1
ALOX5,1
WNT7A,1
PBK,1
CSNK2A1,1
QKI,1
INSR,1
MYB,1
UCHL1,1
WNT9A,1
NUMB,1
CRYGC,1
NTRK1,1
MTHFD1L,1
GSDME,1
DPEP1,1
MUC13,1
AKAP9,1
TFRC,1
FAM98A,1
RICTOR,1
EPDR1,1
MTDH,1
CXCL3,1
LGALS9,1
BAG1,1
PIK3R5,1
TFF1,1
MIR23B,1
CYP2D6,1
TNIK,1
PIK3CG,1
ANGPTL4,1
MIR99A,1
ITGB3,1
DDX53,1
MAGEA1,1
NES,1
HPSE,1
TLR10,1
CD40,1
CHKA,1
MIR133A1,1
ADH1B,1
MIR29C,1
FZD1,1
NUDT1,1
JUP,1
CHI3L1,1
ENDOG,1
FAM98B,1
KIT,1
BCAR1,1
PTGES,1
NLRP3,1
H3-7,1
CHUK,1
MGAT5,1
MUC21,1
WNT9B,1
TUBB2A,1
PTPRC,1
ENO1,1
ABL1,1
APAF1,1
NKX2-1,1
RBM10,1
SOD2,1
POLB,1
WNT8A,1
DCN,1
IGFBP1,1
MYCN,1
EIF4E,1
IRS4,1
MIR490,1
UGT1A9,1
LIMS1,1
PAK1,1
CAD,1
MIR206,1
PTPRS,1
SELL,1
MIR455,1
CYP2C19,1
ETV4,1
MIR135A1,1
NR1I2,1
VTN,1
BIRC2,1
PTBP1,1
ABCC3,1
KL,1
OBSCN,1
ITGAM,1
GSTA1,1
TLR8,1
