source,target
AR,MIF
AR,MMP9
AR,MUC1
AR,MUC4
AR,MUC5AC
AR,MYB
AR,MYC
AR,MYCN
AR,MYH6
AR,NCOA1
AR,NCOA2
AR,NCOA3
AR,NCOA4
AR,NCOA6
AR,NCOR1
AR,NCOR2
AR,NEDD9
AR,NFKBIA
AR,NKX2-1
AR,NOL3
AR,NOX1
AR,NR1D1
AR,NR1H3
AR,NRIP1
AR,NUDT6
AR,PCK1
AR,PDHA1
AR,PGC
AR,PIGR
AR,PKD1
AR,PLAT
AR,PLAU
AR,PML
AR,PNRC1
AR,POU1F1
AR,POU2F1
AR,POU5F1
AR,PPARG
AR,PPARGC1A
AR,PPBP
AR,PPP2R2C
AR,PRKCA
AR,PTGER2
AR,PTGS1
AR,PTGS2
AR,PTHLH
AR,RARA
AR,RARB
AR,RARG
AR,RARRES3
AR,RELA
AR,RETN
AR,RNF4
AR,IL2
AR,S100A8
AR,S100A9
AR,SAT1
AR,SCARB1
AR,SCD
AR,SCGB1D1
AR,SEMA6B
AR,SERPINE1
AR,SERPINF1
AR,SFTPB
AR,SLC10A2
AR,SLC5A5
AR,SMAD3
AR,SMARCA1
AR,SMARCA2
AR,SMPD1
AR,SNORD116-1
AR,SOS1
AR,STAT3
AR,STAT5B
AR,STRA6
AR,TCF7
AR,TG
AR,TGFB1
AR,TGFB2
AR,TGM1
AR,THPO
AR,TMSB10
AR,TNFAIP2
AR,TNFRSF11B
AR,TNFRSF1B
AR,TPO
AR,TRPS1
AR,UBE3A
AR,UCP1
AR,UCP2
AR,UCP3
AR,UGT1A10
AR,UGT2B4
AR,ZMIZ1
AR,IL6
ARHGAP35,CSK
ARHGAP35,THY1
ARHGAP35,SRC
ARHGAP35,RHOA
ARNT,LEP
ARNT,HIF1A
ARNT,EPAS1
ARNT2,EPAS1
ARNT2,HIF1A
ARNTL,CRY1
ARNTL,CRY2
ARNTL,CSNK1D
ARNTL,CSNK1E
ARNTL,PER1
ARNTL,NR1D1
ARNTL,CRY2
ARNTL,CRY1
ARNTL,BHLHE41
ARNTL,BHLHE40
ARNTL,PER2
ARNTL,RORA
ARNTL,PER3
ARNTL,PER2
ARNTL,PER1
ARNTL,PER3
ARNTL,RORC
ARNTL,RORB
ASH1L,hsa-miR-375
ATF1,GOLPH3
ATF1,FLT1
ATF1,COPA
ATF1,CYP11B1
ATF1,CIITA
ATF1,CHGA
ATF1,CGA
ATF1,CFTR
ATF1,CDK1
ATF1,FLII
ATF1,FOS
ATF1,GH2
ATF1,HLA-G
ATF1,HSPA5
ATF1,ID2
ATF1,IFNAR1
ATF1,IL10
ATF1,IL1B
ATF1,IL6
ATF1,INHBA
ATF1,JUN
ATF1,LOR
ATF1,LTC4S
ATF1,MED21
ATF1,MYH10
ATF1,NANS
ATF1,NKX6-1
ATF1,NOS1
ATF1,NR3C2
ATF1,NT5E
ATF1,NTRK1
ATF1,NTRK3
ATF1,NTS
ATF1,OXT
ATF1,PCSK1
ATF1,PGK1
ATF1,PLAUR
ATF1,POLB
ATF1,POLG2
ATF1,PPP2R4
ATF1,PTGS2
ATF1,RB1
ATF1,SLC19A1
ATF1,SLC20A1
ATF1,SLC6A4
ATF1,SPRR3
ATF1,ST3GAL5
ATF1,TEAD1
ATF1,ERBB2
ATF1,EXOC3
ATF1,FLI1
ATF1,TFRC
ATF1,CD8A
ATF1,CCNA1
ATF1,CCL5
ATF1,CCDC65
ATF1,CALCA
ATF1,BRCA1
ATF1,BCL2
ATF1,ATM
ATF1,AVP
ATF1,ARNT2
ATF1,AQP3
ATF1,APEX1
ATF1,AGXT
ATF1,AGT
ATF1,ADRB3
ATF1,ACHE
ATF1,TG
ATF1,TGFB2
ATF1,TNF
ATF1,TOP1
ATF1,TOP2A
ATF1,TRA@
ATF1,TRB@
ATF1,UBE2I
ATF1,UCP1
ATF1,UGT8
ATF1,VIPR1
ATF1,CYP11B2
ATF1,DPAGT1
ATF1,EGR1
ATF1,VIP
ATF1,TSPAN31
ATF1,TH
ATF1,STAT3
ATF1,MUC1
ATF1,LDHA
ATF2,PENK
ATF2,ACE
ATF2,APOC3
ATF2,ATF3
ATF2,CCNA1
ATF2,CCND1
ATF2,CDKN1A
ATF2,HLA-G
ATF2,IFNB1
ATF2,IFNG
ATF2,IMPDH2
ATF2,INS
ATF2,JUN
ATF2,NT5E
ATF2,PCK1
ATF2,PLAT
ATF2,PTGS2
ATF2,SELE
ATF2,TGFB2
ATF2,TNF
ATF2,ATF2
ATF2,CYP11B2
ATF2,FN1
ATF2,NR4A2
ATF2,RB1
ATF2,VIP
ATF2,CGA
ATF2,CYP11B1
ATF2,FOS
ATF2,HFE
ATF2,HLA-E
ATF2,HLA-F
ATF2,MAPK14
ATF2,MAPK13
ATF2,MAPK12
ATF2,MAPK11
ATF3,ASNS
ATF4,MKNK2
ATF4,RPS6KA5
ATF4,RPS6KA4
ATF4,RPS6KA3
ATF4,RPS6KA2
ATF4,RPS6KA1
ATF4,PRKX
ATF4,PRKACG
ATF4,PRKACB
ATF4,PRKACA
ATF4,CAMK2B
ATF4,CAMK2D
ATF4,CAMK2G
ATF4,CAMK4
ATF4,CREBBP
ATF4,DDIT3
ATF4,EIF2S1
ATF4,EP300
ATF4,GSK3B
ATF4,MAPKAPK2
ATF4,MAPKAPK3
ATF4,MKNK1
ATF4,PPP1R15A
ATF4,PTGS2
ATF4,PPP1R15A
ATF4,HPGD
ATF4,DISC1
ATF4,CGA
ATF4,ASNS
ATF4,CAMK2A
ATF4,CXCR5
ATF4,VIP
ATF4,RPS6KA6
ATF5,DISC1
ATF6,HSPA5
ATF6,ATP2A2
ATF6,PSEN2
ATF6,PSEN1
ATF6,DDIT3
ATF6,XBP1
ATF6,SRF
ATF6B,DDIT3
ATM,TP53
ATM,CHEK2
ATM,CHEK1
BBC3,TP53
BBC3,TP53AIP1
BCL3,SELP
BCL3,PIR
BCL3,NFKB2
BCL3,MYB
BCL3,FYN
BCL3,CDH13
BCL6,PRDM1
BCR,hsa-miR-155
BMP2,hsa-miR-31
BMP2,hsa-miR-24
BMP4,hsa-miR-200a
BMP4,hsa-miR-145
BMP4,hsa-miR-205
BMP4,hsa-miR-200c
BMP4,hsa-miR-200b
BMP6,hsa-miR-21
BMPR1A,hsa-miR-21
BMPR1B,hsa-miR-21
BPIFA1,hsa-miR-141
BRCA1,AKR1B1
BRCA1,TP53
BRCA1,TAF10
BRCA1,STAT3
BRCA1,ELK4
BRCA1,ELK1
BRCA1,DDB2
BRCA1,hsa-miR-146b
BRCA1,hsa-miR-146a
BRCA1,BCL2
BRCA1,AREG
BRCA1,AR
BRCA1,ESR1
BRCA1,ERG
BRCA1,ETS1
BRCA1,GADD45A
BRCA1,IGF1R
BRCA1,JAK1
BRCA1,JAK2
BRCA1,KCNH4
BRCA1,KCNH8
BRCA1,PCNA
BRCA2,FHIT
BRCA2,ESR1
BRCA2,RAD51
BRD2,hsa-miR-143
BRD2,hsa-miR-15b
CAMP,hsa-miR-155
CCND1,hsa-miR-20a
CCND1,hsa-miR-17
CDKN1A,hsa-miR-449b
CDKN1A,hsa-miR-449a
CDKN2A,hsa-miR-410
CDX2,hsa-miR-125b
CEBPA,HOMER3
CEBPA,HP
CEBPA,HPX
CEBPA,HSPA4
CEBPA,IGF1
CEBPA,IGFBP1
CEBPA,IL10
CEBPA,IL12B
CEBPA,IL1A
CEBPA,IL3
CEBPA,IL4
CEBPA,IL5
CEBPA,IL8
CEBPA,IRS1
CEBPA,ITGA2
CEBPA,ITGA5
CEBPA,ITGAL
CEBPA,ITGB2
CEBPA,IVL
CEBPA,KAT7
CEBPA,KCNH4
CEBPA,KCNH8
CEBPA,KCNMA1
CEBPA,KIAA0146
CEBPA,LBP
CEBPA,LDLR
CEBPA,LEP
CEBPA,LIPC
CEBPA,LSP1
CEBPA,LTF
CEBPA,MAT2A
CEBPA,MME
CEBPA,MMP11
CEBPA,MMP12
CEBPA,MPO
CEBPA,MSR1
CEBPA,MYBL1
CEBPA,MYC
CEBPA,NFYA
CEBPA,NFYB
CEBPA,NFYC
CEBPA,NOS2
CEBPA,NR5A1
CEBPA,PCK2
CEBPA,PCNA
CEBPA,PPARG
CEBPA,PREB
CEBPA,PSG1
CEBPA,PTGS2
CEBPA,RB1
CEBPA,RNASE2
CEBPA,SCD
CEBPA,SERPINC1
CEBPA,SFTPD
CEBPA,SLC10A1
CEBPA,SLC9A1
CEBPA,SOD1
CEBPA,SP1
CEBPA,SREBF1
CEBPA,SREBF2
CEBPA,STAR
CEBPA,TF
CEBPA,TGFB1
CEBPA,TK1
CEBPA,TOP2A
CEBPA,TP53
CEBPA,TPH1
CEBPA,TRD@
CEBPA,TWF2
CEBPA,UBE2L3
CEBPA,UBP1
CEBPA,UHRF1
CEBPA,XDH
CEBPA,hsa-miR-34a
CEBPA,GDNF
CEBPA,GADD45A
CEBPA,FN1
CEBPA,FGL2
CEBPA,FGFBP1
CEBPA,FGA
CEBPA,FCAR
CEBPA,FASN
CEBPA,FAS
CEBPA,F9
CEBPA,F8
CEBPA,F3
CEBPA,EPX
CEBPA,CPS1
CEBPA,CSF3R
CEBPA,CSRP1
CEBPA,IL6
CEBPA,SAA1
CEBPA,TFAP2A
CEBPA,TIMP2
CEBPA,TSC22D3
CEBPA,EPO
CEBPA,ENPP3
CEBPA,ELN
CEBPA,ELK1
CEBPA,RUNX1T1
CEBPA,RUNX1
CEBPA,FLT3
CEBPA,ELANE
CEBPA,EHHADH
CEBPA,EDN1
CEBPA,E2F3
CEBPA,E2F2
CEBPA,E2F1
CEBPA,CYP3A7
CEBPA,CYP21A2
CEBPA,CXCL9
CEBPA,CSN2
CEBPA,CSF1
CEBPA,CREB1
CEBPA,COMT
CEBPA,CFTR
CEBPA,CETP
CEBPA,CEL
CEBPA,hsa-miR-29b
CEBPA,CDKN1A
CEBPA,CDK2
CEBPA,CDH13
CEBPA,CD19
CEBPA,CD14
CEBPA,CCR2
CEBPA,CCNE1
CEBPA,CCND1
CEBPA,CCNB1
CEBPA,CCL5
CEBPA,C8orf76
CEBPA,BCL2
CEBPA,APOB
CEBPA,APOA1
CEBPA,ALOX5AP
CEBPA,ALB
CEBPA,AGXT
CEBPA,AGT
CEBPA,AEBP1
CEBPA,ADIPOQ
CEBPA,ACE
CEBPA,ACACA
CEBPA,ABCC1
CEBPA,ABCB1
CEBPA,hsa-miR-29a
CEBPA,hsa-miR-223
CEBPA,hsa-miR-1
CEBPA,GPX4
CEBPA,GNRHR
CEBPA,GSK3A
CEBPA,GSK3B
CEBPA,GUCY2C
CEBPA,HBE1
CEBPA,HMGB1
CEBPA,HMGCS1
CEBPA,HMGCS2
CEBPA,HNF4A
CEBPB,IL3
CEBPB,UGT1A10
CEBPB,TRIM26
CEBPB,TNFAIP6
CEBPB,TNF
CEBPB,TGFB1
CEBPB,SOD1
CEBPB,SMAD4
CEBPB,SMAD3
CEBPB,SH2D3C
CEBPB,SFTPD
CEBPB,SAA2
CEBPB,PTGS2
CEBPB,PTGS1
CEBPB,PRL
CEBPB,PRG2
CEBPB,PPARG
CEBPB,POU5F1
CEBPB,OTC
CEBPB,NOS2
CEBPB,MIA
CEBPB,MEFV
CEBPB,LEP
CEBPB,ITGB2
CEBPB,INSR
CEBPB,IL8
CEBPB,IL6
CEBPB,IL5
CEBPB,IL4
CEBPB,IL24
CEBPB,IL1B
CEBPB,IL1A
CEBPB,IL18BP
CEBPB,IL17F
CEBPB,IL12B
CEBPB,IL10
CEBPB,IGHG3
CEBPB,IGF2
CEBPB,ICAM1
CEBPB,HSP90AA2
CEBPB,HPX
CEBPB,TOP1
CEBPB,TF
CEBPB,SPINK1
CEBPB,SAA1
CEBPB,CSRP1
CEBPB,CSF3R
CEBPB,HP
CEBPB,HMGCS1
CEBPB,GADD45G
CEBPB,FURIN
CEBPB,FOS
CEBPB,F8
CEBPB,F3
CEBPB,ELN
CEBPB,DLC1
CEBPB,CYP19A1
CEBPB,CRH
CEBPB,CHAT
CEBPB,CETP
CEBPB,CELF1
CEBPB,CDH13
CEBPB,CD19
CEBPB,CD14
CEBPB,CCL5
CEBPB,CCL11
CEBPB,ALB
CEBPB,AKR1C1
CEBPB,AFP
CEBPB,ADM
CEBPB,ADH6
CEBPB,ABCC2
CEBPB,ABCB1
CEBPB,hsa-miR-143
CEBPD,LEP
CEBPD,IL1B
CEBPD,IL1A
CEBPD,HPX
CEBPD,HMGCS1
CEBPD,GADD45G
CEBPD,C3
CEBPD,CCL5
CEBPD,CCND1
CEBPD,TNF
CEBPD,TF
CEBPD,SFTPD
CEBPD,PTGS2
CEBPD,POU5F1
CEBPD,NOS2
CEBPD,MIA
CEBPD,IL6
CEBPD,CCNE1
CEBPD,CETP
CEBPD,CFTR
CEBPD,CSRP1
CEBPD,CYP19A1
CEBPD,ELN
CEBPD,F3
CEBPD,ALOX5AP
CEBPE,LTF
CEBPE,SPI1
CEBPE,NOL3
CEBPE,MYC
CEBPE,MYB
CEBPE,MPO
CEBPE,GATA1
CEBPE,ALOX5AP
CEBPG,SFTPD
CEBPG,IL4
CHD8,CTNNB1
CIITA,RFXANK
CIITA,CREB1
CIITA,NFYA
CIITA,NFYB
CIITA,NFYC
CIITA,RFX5
CIITA,STAT1
CIITA,RFXAP
CLOCK,PER3
CLOCK,RORB
CLOCK,RORC
CLOCK,PER2
CLOCK,PER3
CLOCK,BHLHE40
CLOCK,BHLHE41
CLOCK,CRY1
CLOCK,CRY2
CLOCK,PER2
CLOCK,PER1
CLOCK,CSNK1E
CLOCK,CSNK1D
CLOCK,CRY2
CLOCK,CRY1
CLOCK,NR1D1
CLOCK,PER1
CLOCK,RORA
CREB1,SLC25A21
CREB1,PDE4D
CREB1,ARG1
CREB1,AQP3
CREB1,ANGPTL4
CREB1,ADRB3
CREB1,ADRB2
CREB1,ADRA1D
CREB1,ADRA1A
CREB1,ACHE
CREB1,INS
CREB1,JUN
CREB1,KAT7
CREB1,KCNN3
CREB1,LOR
CREB1,LTC4S
CREB1,ME2
CREB1,MED21
CREB1,MSMB
CREB1,MUC1
CREB1,MUC4
CREB1,MYH10
CREB1,NF1
CREB1,NFE2
CREB1,NOS1
CREB1,NPC1
CREB1,NR3C2
CREB1,NR5A1
CREB1,NRAS
CREB1,NTS
CREB1,ODC1
CREB1,PCDHB11
CREB1,PCK1
CREB1,PCK2
CREB1,PCSK1
CREB1,PCSK6
CREB1,PDCL
CREB1,ATF3
CREB1,PDE7A
CREB1,PDYN
CREB1,PENK
CREB1,PLAT
CREB1,PMP22
CREB1,POLD2
CREB1,POLG2
CREB1,PPARA
CREB1,PPARG
CREB1,PPRC1
CREB1,PSEN1
CREB1,PTGS1
CREB1,PTGS2
CREB1,PXMP2
CREB1,RARB
CREB1,REN
CREB1,RETN
CREB1,REV3L
CREB1,RPS3A
CREB1,RRM2B
CREB1,RUNX1
CREB1,SERPINB2
CREB1,SFTPA2
CREB1,SLC19A1
CREB1,SLC20A1
CREB1,SLC5A5
CREB1,SLC6A4
CREB1,SLC9A1
CREB1,SPATA2
CREB1,SPRY2
CREB1,SRM
CREB1,SRMS
CREB1,ST3GAL5
CREB1,STAT3
CREB1,TAT
CREB1,TBP
CREB1,TF
CREB1,TFRC
CREB1,TG
CREB1,TGFB2
CREB1,TGFB3
CREB1,TH
CREB1,TWF2
CREB1,THPO
CREB1,TIMP1
CREB1,TINAGL1
CREB1,TNF
CREB1,TNFRSF8
CREB1,TOP1
CREB1,MITF
CREB1,VIP
CREB1,TGFB1
CREB1,SMAD9
CREB1,POLB
CREB1,NR4A3
CREB1,NR4A2
CREB1,NR3C1
CREB1,MOG
CREB1,MCAM
CREB1,LYN
CREB1,LDHA
CREB1,FLT1
CREB1,ERF
CREB1,DDX5
CREB1,CEBPB
CREB1,AREG
CREB1,AQP2
CREB1,hsa-miR-9
CREB1,hsa-miR-212
CREB1,hsa-miR-132
CREB1,UBE2I
CREB1,TPO
CREB1,TRA@
CREB1,CIITA
CREB1,CREBBP
CREB1,EP300
CREB1,GSK3B
CREB1,PRKACA
CREB1,PRKACB
CREB1,PRKACG
CREB1,PRKX
CREB1,TRB@
CREB1,TRD@
CREB1,TRH
CREB1,TSC22D3
CREB1,TPH1
CREB1,PTH
CREB1,VGF
CREB1,UGT8
CREB1,UCP1
CREB1,INHBA
CREB1,IL6
CREB1,IL5RA
CREB1,IL2
CREB1,IL1B
CREB1,IL10
CREB1,IGFBP1
CREB1,IFNGR1
CREB1,IFNG
CREB1,ID2
CREB1,ICAM1
CREB1,HTR2A
CREB1,HPGD
CREB1,HMOX1
CREB1,HLA-G
CREB1,HLA-DRA
CREB1,HLA-DQB1
CREB1,HLA-DOB
CREB1,HFE
CREB1,GSTP1
CREB1,GRM5
CREB1,GNRHR
CREB1,GNRH1
CREB1,GH2
CREB1,GDNF
CREB1,FOS
CREB1,FN1
CREB1,FLII
CREB1,FLI1
CREB1,FAS
CREB1,F3
CREB1,EXO1
CREB1,ETV3
CREB1,ETF1
CREB1,ERBB2
CREB1,ELN
CREB1,EGR1
CREB1,DRD1
CREB1,DLD
CREB1,DIO2
CREB1,DBH
CREB1,CYR61
CREB1,CYP27B1
CREB1,CYP19A1
CREB1,CYP11B2
CREB1,CYP11B1
CREB1,CYP11A1
CREB1,CXCR4
CREB1,CTF1
CREB1,CPT1A
CREB1,CIITA
CREB1,CHRNA7
CREB1,CHGA
CREB1,CGA
CREB1,CFTR
CREB1,CELSR1
CREB1,CDK5
CREB1,CDK11A
CREB1,CDC37
CREB1,CD8A
CREB1,CD55
CREB1,CD4
CREB1,CCND1
CREB1,CCNA1
CREB1,CCL5
CREB1,CALCA
CREB1,BST1
CREB1,BRCA1
CREB1,BDKRB1
CREB1,BCL2
CREB1,BCKDHA
CREB1,B3GAT3
CREB1,ATP1A1
CREB3,PRKACA
CREB3,AQP2
CREB3,MITF
CREB3,EP300
CREB3,GSK3B
CREB3,PRKACB
CREB3,PRKACG
CREB3,PRKX
CREB3,CREBBP
CREB3L1,PRKACG
CREB3L1,PRKX
CREB3L1,PRKACB
CREB3L1,PRKACA
CREB3L1,GSK3B
CREB3L1,EP300
CREB3L1,AQP2
CREB3L1,MITF
CREB3L1,CREBBP
CREB3L2,MITF
CREB3L2,AQP2
CREB3L3,MITF
CREB3L3,PRKACB
CREB3L3,AQP2
CREB3L3,PRKACA
CREB3L3,CREBBP
CREB3L3,EP300
CREB3L3,PRKACG
CREB3L3,GSK3B
CREB3L3,PRKX
CREB3L4,AQP2
CREB3L4,MITF
CREB3L4,PRKX
CREB3L4,PRKACG
CREB3L4,PRKACB
CREB3L4,PRKACA
CREB3L4,GSK3B
CREB3L4,EP300
CREB3L4,CREBBP
CREB5,PRKX
CREB5,PRKACB
CREB5,PRKACA
CREB5,GSK3B
CREB5,EP300
CREB5,CREBBP
CREB5,AQP2
CREB5,PRKACG
CREBBP,CREB3L1
CREBBP,CREB3L2
CREBBP,CREB3L3
CREBBP,CREB3L4
CREBBP,CREB5
CREBBP,CTNNB1
CREBBP,EPAS1
CREBBP,HIF1A
CREBBP,LEF1
CREBBP,PRKACA
CREBBP,PRKACB
CREBBP,PRKACG
CREBBP,PRKX
CREBBP,RBPJ
CREBBP,RBPJL
CREBBP,SMAD2
CREBBP,SMAD3
CREBBP,SMAD4
CREBBP,STAT1
CREBBP,STAT2
CREBBP,STAT3
CREBBP,STAT4
CREBBP,STAT5A
CREBBP,STAT5B
CREBBP,STAT6
CREBBP,TCF7
CREBBP,TCF7L1
CREBBP,TCF7L2
CREBBP,TP53
CREBBP,MITF
CREBBP,CDKN2B
CREBBP,ATF4
CREBBP,CAMK4
CREBBP,CREB1
CREBBP,CREB3
CREM,ICAM1
CRY1,CRY2
CRY1,NPAS2
CRY1,PER1
CRY1,PER2
CRY1,CRY1
CRY1,CLOCK
CRY1,CSNK1D
CRY1,PER3
CRY1,CSNK1E
CRY1,FBXL3
CRY1,ARNTL
CSDA,TJP1
CSDA,CDK4
CTBP1,RUNX1
CTBP1,RBPJ
CTBP1,RBPJL
CTBP1,TCF7
CTBP1,TCF7L1
CTBP1,TCF7L2
CTBP1,MECOM
CTBP1,LEF1
CTCF,hsa-miR-375
CTNNB1,TCF7L1
CTNNB1,TCF7L2
CTNNB1,TJP1
CTNNB1,EGFR
CTNNB1,CTNNBIP1
CTNNB1,CTNNB1
CTNNB1,CTNNA3
CTNNB1,CTNNA2
CTNNB1,CTNNA1
CTNNB1,CCND3
CTNNB1,CCND2
CTNNB1,CCND1
CTNNB1,CSNK2B
CTNNB1,CSNK2A2
CTNNB1,CSNK2A1
CTNNB1,CSNK1A1L
CTNNB1,CSNK1A1
CTNNB1,FER
CTNNB1,CHD8
CTNNB1,CDH5
CTNNB1,CDH1
CTNNB1,BTRC
CTNNB1,AXIN2
CTNNB1,CREBBP
CTNNB1,FYN
CTNNB1,GSK3B
CTNNB1,IGF1R
CTNNB1,IQGAP1
CTNNB1,LEF1
CTNNB1,MET
CTNNB1,PECAM1
CTNNB1,PRKACA
CTNNB1,PRKACB
CTNNB1,PRKACG
CTNNB1,PRKX
CTNNB1,PSEN1
CTNNB1,PTPN1
CTNNB1,PTPRB
CTNNB1,PTPRF
CTNNB1,PTPRM
CTNNB1,RUVBL1
CTNNB1,SRC
CTNNB1,TBL1X
CTNNB1,TBL1XR1
CTNNB1,TBL1Y
CTNNB1,TCF7
CTNNB1,AXIN1
CTNNB1,APC2
CTNNB1,APC
CTNNB1,ACP1
CTNNB1,hsa-miR-373
CTNNB1,hsa-miR-372
CTNNB1,hsa-miR-371
CTNNB1,EP300
CTNNB1,ERBB2
CTNNB1,FBXW11
CTNNBIP1,CTNNB1
DAB2,LDLR
DAXX,FAS
DAXX,TGFBR1
DAXX,MAP3K5
DAXX,TNFRSF1B
DAXX,TNFRSF1A
DAXX,TGFBR2
DDIT3,BCL2
DDIT3,XBP1
DDIT3,MAPK11
DDIT3,MAPK12
DDIT3,MAPK13
DDIT3,MAPK14
DDIT3,ATF4
DDIT3,ATF6
DDIT3,ATF6B
DDIT3,NFE2L2
DDX5,hsa-miR-21
DDX5,hsa-miR-182
DTX1,NOTCH3
DTX1,NOTCH1
DTX1,NOTCH2
DTX1,NOTCH4
E2F1,CCDC93
E2F1,ACSL1
E2F1,ACSM5
E2F1,ACTR2
E2F1,ACTR5
E2F1,ADA
E2F1,ADAM8
E2F1,ADAMTS14
E2F1,ADD3
E2F1,ADH6
E2F1,AGER
E2F1,AGPAT4
E2F1,AK3
E2F1,ALDH1A1
E2F1,ALG12
E2F1,ALKBH4
E2F1,ALOX5AP
E2F1,AMDHD1
E2F1,AMMECR1L
E2F1,AMPD3
E2F1,ANKRD16
E2F1,ANKRD26
E2F1,ANXA13
E2F1,AP1B1
E2F1,hsa-miR-18b
E2F1,hsa-miR-18a
E2F1,hsa-miR-17
E2F1,hsa-miR-16
E2F1,hsa-miR-15b
E2F1,hsa-miR-15a
E2F1,hsa-miR-106b
E2F1,hsa-miR-106a
E2F1,BRD2
E2F1,CBX5
E2F1,CCNE1
E2F1,CDC25A
E2F1,DUSP4
E2F1,E2F1
E2F1,E2F3
E2F1,MCM3
E2F1,MCM5
E2F1,PCNA
E2F1,POLA2
E2F1,RAD51
E2F1,RB1
E2F1,RBL1
E2F1,UNG
E2F1,ZNF785
E2F1,ZNF778
E2F1,ZNF654
E2F1,ZNF616
E2F1,ZNF614
E2F1,ZNF543
E2F1,ZNF540
E2F1,ZNF292
E2F1,ZNF268
E2F1,ZNF26
E2F1,ZNF165
E2F1,ZMYM5
E2F1,ZMYM2
E2F1,ZMYM1
E2F1,ZKSCAN5
E2F1,ZFC3H1
E2F1,ZCCHC8
E2F1,ZC3H7A
E2F1,YME1L1
E2F1,YIPF1
E2F1,XPNPEP1
E2F1,XAGE5
E2F1,XAGE2
E2F1,XAGE1C
E2F1,WNT1
E2F1,WDR45
E2F1,WDR3
E2F1,WDR25
E2F1,WBP4
E2F1,WBP1L
E2F1,WAPAL
E2F1,VPS4A
E2F1,VMP1
E2F1,UTRN
E2F1,USP1
E2F1,UQCRB
E2F1,UPF3B
E2F1,UNC119
E2F1,UMPS
E2F1,UBP1
E2F1,UBN1
E2F1,UBL7
E2F1,TXNL1
E2F1,TXNDC15
E2F1,TUBA4A
E2F1,TTC6
E2F1,TST
E2F1,TSPY2
E2F1,TSPAN6
